out_0,out_1,out_2,out_3,out_4,out_5,out_6,out_7,out_8,out_9,out_10,out_11,out_12,out_13,out_14,out_15,out_16,out_17,out_18,out_19,out_20,out_21,out_22,out_23,out_24
0.7273003313145765,1.0285645489358894,1.1601563834981496,1.1421247331803748,1.056976834156312,0.8972568061768695,1.4815515722359547,1.6521970135497497,1.6946622936986437,1.5480574532413633,0.6910038508818794,1.0100505212870288,1.2371074248162999,1.266792579180699,1.1068623373686037,0.5646133512634643,0.8814055606972389,1.1621678131767892,1.1788004618953483,0.8943514058586783,0.387464277449204,0.6757705739988974,0.8764109873359204,0.9275887192713957,0.7357870763398222
0.7041932983483532,0.9657630668873213,0.6830403192291618,0.7364571416113407,0.885410047889602,1.232749871588356,1.6752589535331643,1.0620341560566293,1.1334285185581185,1.5663807769969682,0.9014372915891826,1.339332468438658,0.6809889037113421,0.6832822736781339,1.3651301694140028,0.662569263672782,1.2424020257339017,0.7730103260219959,0.8072556778436306,1.0370646090090183,0.7230030097927819,1.8239072880302667,1.056874684911209,1.1251349819468557,1.1104251015128004
1.011817459336018,1.2196810162597795,0.7142932010083867,1.0936723369215346,0.9411039036931631,1.168828223710237,1.4810281601375137,0.647518107079174,1.1367022088694076,0.7859047192997412,1.1929391906157314,1.3658406608499831,0.892294678622856,0.9672892093497982,1.4738733151261045,1.2570910193468139,1.4930897777374519,0.9218067301672495,1.1918181502517278,1.292586948329084,0.6074451383699403,0.7224302524744481,0.45701665147714093,0.56122256079466,0.6231868370588813
0.34741170357122236,0.9969716411660657,1.3953708002955565,1.1140218161718853,1.011928015739764,0.9309650231661459,1.573827234328064,1.4592478538559517,1.6821859964695944,1.6578865894520907,0.5117343583726415,1.2101824497809055,1.1201749623291473,1.074863165170122,1.2573674983273837,0.8805568177442383,1.6415723890838299,0.9515417930373902,1.3121185320875792,1.6906837154530614,0.32989884260997376,0.9950411878514523,1.0227241397237274,0.9082105915106882,0.9085790796429793
1.0350895375920242,0.46797833771777647,0.7878828920695135,1.486910192170664,0.6774209755975449,1.6452459784473832,0.34907711590964563,1.3853960082593515,1.8962535226656803,0.8698840173029484,1.0911164610654944,0.6380801163520887,0.8116545103461466,1.6841210930044013,0.7172068229466936,1.4162061814200995,0.7683644949646525,1.066846736127772,2.1320793562674956,0.922781536466546,0.5099366292376991,0.3113439086721102,0.5601939136496817,0.6629688178157069,0.18222509570592105
0.4334960206922005,0.9308266352697002,1.2943314139116076,1.583626927742681,1.7101220972561748,0.4285004295855134,1.2481098418407648,1.1808956742650074,1.3458551851618763,1.2639437283637727,0.49428962211438243,0.908994756211739,0.8784990630349918,1.5414427397075101,1.6435068601989047,0.3699311046138939,0.9712043983251004,1.0663428215738189,1.2296570600942716,1.0980450063397658,0.317559034311078,0.4658260360149711,0.5890675959128261,1.0511604490844924,1.0558117985066486
0.4452989445714692,0.6337024426743967,0.23409846404694515,0.7456668201589671,0.847205987144776,0.47378635717544076,0.6083465255215406,0.30967804224731427,0.7300436909285823,0.852464452772166,0.7024779023515336,0.47844735386481085,1.110284394314207,0.7854476481070843,0.9286479864249241,0.657606044304591,0.7387644557847964,1.0908118885183142,0.9739793526643483,0.6556160689592799,0.5622836706116712,0.30375447784572684,0.9258127891962885,0.5919735595576385,0.8131236530500926
0.8258822300601694,1.1864701048536006,0.7903819767955796,0.56972212421805,0.6503258987790465,1.9912598072602405,1.4455241736843634,1.50045137029449,1.2990055817894663,1.0469545555720454,1.910202248685367,1.6575457250988008,1.4789510932034944,1.2700524138855969,1.007922323683807,1.781053341728994,1.2453471783130896,1.4405463426674796,1.143365984145143,0.8278472934046989,1.3810907341239043,1.3404868648087567,1.0658584517857175,0.9348243030089989,0.7332570183110153
0.820292816884484,1.0835141464170335,0.5687072839890047,0.7733767633471533,0.5775282255027604,0.6549974918004936,0.6658851881548322,0.3875978330889293,1.0000049304734833,0.7046437383358238,0.9700139344951647,1.1182180316221768,0.681330701798278,1.5407447977032778,1.173174175228164,1.0803644607666836,1.197416833122841,0.6515013304275178,1.3949121486423792,1.0007393700598801,0.8561265081717085,0.9973416957280726,0.5612519592610784,1.1498991140998627,0.8590041613727266
0.36369572050027876,0.908632847220549,1.2561840409702165,0.9449797737695247,0.7549372595658932,0.413618281766074,0.8789369022796004,1.4525757904864358,1.063536743298106,0.6302721868534189,0.6114015143173481,1.2831489970729646,2.024577340320228,1.4627747204028905,1.1155389152311213,0.37015272085914547,0.8853157549425664,1.5760233177709406,1.1096126002741302,0.5443009858650395,0.5216453277215177,1.3218632467888451,1.7523121954334255,1.3828436112105364,0.9791870598897605
0.8026171550539012,0.7886703600004924,0.8261761299746146,1.0056263813274606,0.7716013379548756,0.777055915468336,0.8329517846893351,1.1183863734741897,1.265274293723798,0.807043040199037,0.3335880728475337,0.48850289878092534,0.4819238520879396,0.6053797105090174,0.3214008216030525,1.2909657571281703,1.5052519388061,1.3126142431124272,1.6607102310297386,0.9738072644817705,0.5181995225116488,1.077566779653051,0.4475333703841303,0.9144692177230612,0.6591102675813715
0.5033204446868605,1.2401108970248202,0.5943327243746109,0.8794665152044622,1.436022193734012,0.44118423199174217,1.5069546459871805,0.4476260896942081,0.6200044463082763,1.5031781783016045,0.32638039728377055,0.8875623942362341,0.3639294988990552,1.1302621419449095,0.6942493981472455,0.5810731376373811,1.489505333296551,0.6509455217936754,0.9099551279779318,1.6715608632013899,0.21871732704891114,1.1206974978082427,0.29411786978637006,0.9149556247875787,0.9447260642889784
1.3336270062940947,1.239119584128818,1.5829870503727204,1.0978373908857282,0.988875280411972,0.6907064934865624,0.6593462011832557,0.8180480961227112,0.5274516215220104,0.489189004512512,1.3178717346334203,1.3349951345574673,2.2167783844791114,0.8022463107863396,1.472530762108814,0.8859889145742934,0.8815682688885691,1.7512902051877681,0.7087367757078852,1.3902934505497666,1.4215715577142802,1.4230492587159127,2.110568077446181,1.377750293458037,1.761920625656418
1.1197119662662587,0.7691464338458522,0.9066844020094281,1.452966361564006,0.7048087918963314,0.628073681931076,0.39196479156304703,0.35816728986758883,0.5559073694928339,0.44441700092232184,1.4321726683536908,0.9078760965740645,0.9811397556621891,1.2490564779214373,0.9791536788305558,0.8839152252433304,0.5399524601366806,0.8729865134299598,1.1201871718058483,0.43935100347424033,1.4442832683761986,0.6653902358338029,0.8240701107046646,1.2145248060008516,0.7815670258070787
1.06731408842236,1.2031474593592468,1.0895940753265867,0.5285995483543753,0.8899069954035033,1.0643193742277302,0.8371476567566277,1.0038078299539024,0.9510119397050102,0.7777537547614713,1.2550583591325317,1.06436164855087,1.1901296154588963,0.9340957209670064,0.9327266474087014,1.4858121499466688,1.0434640110841458,1.367192647919697,1.0149287229818873,0.6946289661243277,1.8900682290452626,1.5623588177805305,1.7869963315905988,1.2029212430263345,1.1521940732555143
2.013561351217637,1.5384682803322804,2.0507127043086695,2.3782802424525182,1.359062254657327,1.070260120461951,0.9575325859096484,1.0422968396181536,1.2238310049007648,0.7789815456100221,0.8528773595559876,0.5910232582397685,0.6985459368898427,1.147383952072219,0.6953408868649859,0.963765712641463,1.0512806706925062,1.045392279556558,0.8894871944921122,0.6365932004121133,1.1966952632166135,1.1360565123248292,1.2549661149923452,1.5600148259591573,0.8827369468757474
1.2573146768473076,1.2183518486467262,1.7115046883180314,1.4968160642648138,1.3627801256970007,0.628144665600433,0.8704574900056345,1.2337439924595586,1.2008313608540977,0.8311357277205835,0.4998787466896804,0.7817748465519359,0.6231366975199367,0.6840421686412479,0.6878285035010548,1.086823622061504,0.8745516065105409,1.4167623183949083,1.0925413800729982,1.1345077558480434,1.0473103444171548,1.2878644975453608,1.4687757399333004,1.4675058614047152,1.2309175201144753
1.3787348303182323,0.6213793965722036,1.3302468398917326,0.22545766979115128,1.2031765901506668,1.1238246863607921,1.3529210804734129,2.038769691789663,0.7200999521220117,1.2554014161171758,0.5671974109698107,0.37038694508323244,0.7889103578423068,0.2469070156542713,0.3859359807165231,1.1929023163710224,1.000939350917299,1.9293679646546955,0.6459037606923631,0.9111424353601036,1.845323460371138,0.8687886976635664,1.9309943693985554,0.3968956827698401,1.4943413382429165
1.1503915166968721,1.4141247137102573,1.3675191101614348,1.699660683423884,1.3955055316252416,1.6965541379059046,1.271465134906589,1.840514759347973,1.8087064077341926,1.9440202013800072,0.9035801543322926,0.5141427955822604,0.8897364207068658,0.978780373038952,1.0118920255656962,1.1777149051096627,0.7731450155637682,1.2886288982367529,1.3461975065756626,1.3639052560134983,1.1444595342480919,0.8070461932381505,1.0498465360232752,1.1106246791720562,1.2424397953050055
1.1969961829346418,1.4588952524099428,1.2932413844948256,0.772911558085327,0.8879651403140818,1.3143350291647986,1.4325924740030103,0.9776240793949784,0.5643679072183373,0.815806092956598,1.0363888404941828,1.0358060727511702,1.2892455072641194,0.6566422774242243,0.714706679736731,1.2261985542429361,1.2847742557705524,1.431210980601222,0.6869275026626053,0.8105048435169386,0.6826505936115735,0.9148222650068755,1.103926823409625,0.8410991963769003,0.7215007635343268
0.6238075355237768,0.3292194955765041,0.9088280498114417,1.4283718228681945,1.0410975578414365,0.7794798290740205,0.7055375407831479,1.520795468115751,2.1740436771019938,1.4140496833399656,0.8238518610169107,0.8809045274906578,1.264017649671497,1.3208677684435313,1.400065462019867,0.8104421096360993,0.28901432673827626,0.9979469217277667,1.085018282254305,1.2211913013048938,0.5667897024116235,0.9316172180950434,0.8916565337745794,0.9796872371155215,1.0461708079908765
1.0967077920248263,1.7508405016776019,1.0486340774167477,1.3334511959421054,0.7753318520111145,1.139166436854643,1.5401999884466233,0.8747443105363082,1.4288788317968613,0.4708190422496794,0.78944931087001,1.247792664371214,0.6553708428139663,0.9047931509560636,0.9075448879870625,0.875779976498308,1.7132869471760273,1.1889739784824713,1.1047231032855989,0.5050933589003486,1.0568117459406658,1.7699821178580255,1.057006135962038,1.2505357201348117,0.9429397723171947
1.1438903156283153,1.2185395522593367,1.3330533231376962,0.9426185465910741,1.696682886726317,1.0590736846133533,1.6013318454065564,1.7547564242242677,1.2119841250260068,2.1495470057165726,1.0147620420189805,1.5706802517244431,1.6825523928456287,1.1668259338986111,1.8990376860647487,0.4370729922120465,0.4161321311009023,0.4662409211493679,0.32528892172829527,0.7072120515847785,0.30317382738228454,0.941856479579449,1.1247855169952456,0.7882396380279352,1.169166114940734
0.5498192727037461,0.5114701784362677,0.9823977418001827,0.5593239712050962,0.969242455884267,0.2625409134171283,0.22586982091865968,0.6191650982608699,0.3415475544375668,0.5709741681679396,1.0824504067085632,0.9360818341519033,1.3771936098570154,0.7570688976043078,0.8977185305094464,0.45413844991715857,0.4095323146275912,0.4790216584699015,0.28915043126288925,0.4020839333394844,1.0360454167544981,0.83131120446984,1.0235070443601952,0.6180526430141685,0.5751570664379373
0.5519404403224877,0.4861876596408886,0.5965188092960811,0.794992964484798,0.46590883450955983,0.62049466174344,0.5929661158660313,0.5305156081805817,0.6513537272493595,0.7642159716113676,0.6803508318137382,0.7632255512308495,0.6243516334720381,0.6044415218091429,0.8375481478697044,0.5188797544385911,0.267537982070045,0.4799253057313917,0.6465695834055298,0.5803707238825732,0.6511982239529936,0.8954394983092431,0.5872642685132218,0.45160164841691697,0.853993031357705
